PersonId,EducationId,Start,End,Certificate,Specialization,Field,InstitutionLocation,InstitutionTitle,Title
62,482,1/1/2004 0:00,12/31/2005 0:00,,,,,,"Junior Key People Applikationsentwickler, Bank"
62,483,1/1/2005 0:00,12/31/2005 0:00,,,,,,‘Wealth Management and Business Banking’ Zertifikat Bank
62,484,1/1/2005 0:00,12/31/2005 0:00,,,,,,Essential Project Management Skills’ Zertifikat Bank
62,485,1/1/2001 0:00,12/31/2001 0:00,,,,,,"Applikationsentwickler, Unternehmensberatung"
62,486,1/1/2000 0:00,12/31/2000 0:00,,,,,,"IT Controlling, Bank"
63,487,1/1/2009 0:00,12/30/2009 0:00,,,,,,IREB / SAQ Certified Professional for Requirements Engineering – Foundation Level
63,488,1/1/2003 0:00,4/1/2003 0:00,,,,,,Introduction to Arbor mit CSG Systems
63,489,1/1/2000 0:00,4/1/2000 0:00,,,,,,Point-of-Sale functionality mit POSpro
63,490,1/1/1998 0:00,4/1/1999 0:00,,,,,,Mehrere SAP Module mit QR
63,491,1/1/2005 0:00,1/1/2006 0:00,,,,,,Customer focused Leadership Program mit Conmoto A/S
63,492,1/1/2003 0:00,1/2/2003 0:00,,,,,,Leadership mit Athemia
63,493,1/1/2003 0:00,1/2/2003 0:00,,,,,,Continuity Impact Manager mit Intelligent Communication Software GmbH
63,494,1/1/1997 0:00,4/1/1998 0:00,,,Vertiefungsrichtung Information Management,,,Nachdiplomstudium an der Queensland University of Technology; Abschluss als Master of Information Technology
63,495,1/1/2004 0:00,1/1/2004 0:00,,,,,,General Leadership mit Management School St. Gallen
63,496,1/1/2000 0:00,4/1/2000 0:00,,,,,,Mastering the requirements gathering process mit The Atlantic Systems Guild
63,497,1/1/2000 0:00,1/1/2000 0:00,,,,,,"Amdocs’ Ensemble CRM, POS & Billing mit Amdocs Limited"
63,498,1/1/1988 0:00,4/1/1990 0:00,,,Vertiefungrichtung Vermessungsingenieur ,,,Studium an der Queensland University of Technology; Abschluss als Bachelor of Applied Science
64,499,4/11/2005 0:00,4/15/2005 0:00,,,,Stuttgart,coach academy,Soft Skills Basic
64,500,10/1/2001 0:00,4/30/2006 0:00,Dipl.-Inform.,"Informationssysteme, Kognitive Systeme, Unternehmensführung",Informatik,"Karlsruhe, Germany",Universität Karlsruhe,Studium Informatik
64,501,10/1/2003 0:00,3/31/2004 0:00,,,,"Karlsruhe, Germany",Universität Karlsruhe,Software-Projektmanagement
64,502,7/15/2007 0:00,7/19/2007 0:00,,,,"Heroldsberg, Deutschland",GMC Software Technology GmbH,PrintNet T Standard Training
64,503,6/9/2010 0:00,6/10/2010 0:00,Certified Scrum Master,,,,,Certified Scrum Master
64,504,12/17/2009 0:00,12/18/2009 0:00,,,,,,iSAQB® Certified Professional for Software Architecture
64,505,5/6/2009 0:00,5/8/2009 0:00,,,,,,"Mastering Software Architecture, Dr. Gernot Starke"
64,506,7/14/2008 0:00,7/15/2008 0:00,,,,,,"ERNI Verhaltenstraining: DISG-Modell, Persönlichkeitstraining"
64,507,6/7/2004 0:00,7/30/2004 0:00,,,,"Karlsruhe, Deutschland",Universität Karlsruhe,Software Construction in the .NET Environment
64,508,8/1/2010 0:00,6/30/2011 0:00,Certificate in Advanced English (CAE),,,Bern,Migros Klubschule,Intensivkurs Englisch CAE
65,509,1/1/2007 0:00,12/31/2008 0:00,,,,,,RUP Ausbildung
65,510,1/1/2007 0:00,12/31/2007 0:00,,,,,,Projekthaftes Arbeiten im Tagesgeschäft
65,511,1/1/2005 0:00,12/31/2005 0:00,,,,,,RSA Essentials
65,512,1/1/2002 0:00,12/31/2002 0:00,,,,,,Business Rules Conference; ERwin Data Modeling
65,513,1/1/2001 0:00,12/31/2001 0:00,,,,,,"ORACLE Designer, Cool/Biz"
65,514,1/1/2001 0:00,12/31/2001 0:00,,,,,,"Informatik Didaktik, ETH"
65,515,1/1/1993 0:00,12/31/1994 0:00,,,,,,"Trainee in einer Grossbank, Schwergewichte Datenmodellierung und CASE Tools"
65,516,9/1/1988 0:00,8/31/1993 0:00,Dipl. Informatik-Ing. ETH,,Informatik ,,,"Informatik ETH, Abschluss als Dipl. Informatik-Ing. ETH, Vertiefung in Wissensbasierten Systemen und Compilerbau"
67,517,1/1/2007 0:00,3/1/2007 0:00,,,,,,Facilitating Workshops Training
67,518,1/1/2007 0:00,1/1/2007 0:00,,,,,,Requirements Boot Camp Training
67,519,1/1/2005 0:00,1/1/2005 0:00,,,,,,Projektmanagement Schulung
67,520,1/1/1998 0:00,1/1/2001 0:00,Abschluss als Diplom Wirtschaftsinformatiker (BA),,,,,"Studium an der Berufsakademie Mannheim, Fachrichtung Wirtschaftsinformatik mit den Zusatzfächern Banking und Industriebetriebswi"
69,521,9/25/2000 0:00,5/20/2006 0:00,NULL,NULL,Applicated Informatics,"Zilina, Slovakia","Faculty of management science and informatics, University of Zilina",University education
69,522,9/1/1996 0:00,6/30/2000 0:00,NULL,NULL,general education,"Bytca, Slovakia",NULL,Grammar school Bytca
70,523,6/1/2010 0:00,6/30/2010 0:00,,,,,,ISTQB® / SAQ Certified Software Tester - Foundation Level
70,524,1/1/2007 0:00,12/1/2007 0:00,,,,,,Weiterbildung Microsoft Certified Technology Specialist (MCTS): Microsoft SQL Server 2005 - Implementation and Maintenance
70,525,1/1/2007 0:00,12/1/2007 0:00,,,,,,Weiterbildung Microsoft Certified Technology Specialist (MCTS): Microsoft Team Foundation Server - Configuration and Development
70,526,1/1/2006 0:00,12/30/2006 0:00,,,,,Developing XML Web Services and Server Components with Microsoft Visual C# .NET and the Microsoft .NET Framework,Weiterbildung Microsoft Certified Professional (MCP): 
70,527,9/1/2000 0:00,8/31/2003 0:00,,,,,,Informationstechnik an der Berufsakademie Friedrichshafen
72,528,1/1/2008 0:00,2/1/2009 0:00,Sachbearbeiter Sachnungswesen,NULL,,Zug,KBZ,Sachbearbeiter Rechnungswesen
73,529,1/1/2007 0:00,12/31/2009 0:00,Diplom in Business Management,NULL,Unternehmensführung,"Perth, WA, Australia",Perth institute of Western Australia,Business-Management-Kurs
73,530,9/1/2001 0:00,8/31/2007 0:00,Master of Economic sciences,NULL,Wirtschaftsinformatik,"Bratislava, Slovakia",University of Economics in Bratislava,Master degree
74,531,8/30/2002 0:00,7/1/2008 0:00,,,,,,Studium der Wirtschaftsinformatik (Universität Zürich)
74,532,1/1/2009 0:00,6/1/2009 0:00,,,,,,ISTQB® / SAQ Certified Software Tester - Foundation Level
74,533,11/9/2010 0:00,11/11/2010 0:00,,,,,,IREB® / SAQ Certified Professional for Requirements Engineering – Foundation Level
74,534,9/2/2009 0:00,10/2/2009 0:00,,,,,,ISTQB® / SAQ Certified Software Tester - Advanced Level Test Manager
74,535,10/27/2009 0:00,11/17/2009 0:00,,,"Präsentation, Einwandbehandlung, DISG, Videoanalyse",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
75,536,1/1/2002 0:00,1/1/2005 0:00,,,,,,"Diverse Weiterbildungsveranstaltungen, Diverse Praktika"
75,537,6/9/2010 0:00,6/10/2010 0:00,,,,,,Certified Scrum Master
75,538,1/1/2001 0:00,1/1/2006 0:00,,,,,,Informatikstudium an der Hochschule für Technik in Karlsruhe
75,539,1/1/2009 0:00,6/1/2009 0:00,,,,,,Softwarearchitekturschulung für Fortgeschrittene mit Gernot Starke
76,540,6/1/2010 0:00,6/30/2010 0:00,,,,,,ISTQB® / SAQ Certified Software Tester - Foundation Level
76,541,5/1/2010 0:00,5/2/2010 0:00,,,,,,Scrum Alliance - Certified Scrum Master
76,542,11/1/2009 0:00,11/2/2009 0:00,,,,,,ISAQB® / Certified Professional for Software Architecture
76,543,7/1/2005 0:00,7/1/2008 0:00,,,,,,Fachhochschule Brugg – Windisch: Informatik
76,544,7/1/2002 0:00,7/1/2005 0:00,,,,,,ETH Zürich: Informatik
76,545,7/1/1998 0:00,7/1/2002 0:00,,,,,,KZO Gymnasium Wetzikon: Wirtschaftsmatura
77,546,1/1/2007 0:00,7/1/2009 0:00,NULL,NULL,,NULL,NULL,Universität Žilina | Fakultät für Verkehr und Wirtschaft von Verkehrswesen und Kommunikation – Master
77,547,7/15/2002 0:00,7/15/2005 0:00,NULL,NULL,,NULL,NULL,Universität Žilina | Fakultät für Betriebswirtschaftslehre und Informatik-Bachelor-Abschluss
77,548,1/1/1996 0:00,1/1/2000 0:00,NULL,NULL,,NULL,NULL,Schule für Elektrotechnik in Prešov | Technische und Informatik-Dienstleistungen
78,549,1/1/2010 0:00,1/1/2010 0:00,,,,,Grundl Leadership Akademie,"Leading Simple - ""Erfolgreich Führen mit System"""
78,550,7/27/2007 0:00,7/27/2007 0:00,,,,,Freund+Dirks,Risikomanagement bei Projekten und Kundenbeziehungen
78,551,7/27/2007 0:00,7/27/2007 0:00,,,,,KP2,Strategisches Verkaufen nach der Miller-Heiman-Methode (Blue-Sheets)
78,552,7/27/2006 0:00,7/27/2006 0:00,,,,,Bredemeyer & Friends,Mitarbeiterführung und Inspiration – Mitarbeiterpotentiale erkennen und fördern
78,553,7/27/2002 0:00,7/27/2004 0:00,,,,,Microsoft Deutschland,diverse Microsoft Salestrainings zu den Themen Microsoft Kampagnen
78,554,7/27/2001 0:00,7/27/2001 0:00,,,,,Ifas Training,Vertriebsorientierte Kommunikation
78,555,7/27/1999 0:00,7/27/1999 0:00,,,,,Führungsakademie der IABG,"mehrere Trainings zu den Themen Akquisitionsmanagement, Angebotsmanagement und Projektmanagement"
78,556,7/27/1997 0:00,7/27/1997 0:00,,,,,IABG – Bildung intern,Das Vorgehensmodell „Version 1997“
78,557,7/27/1994 0:00,7/27/1994 0:00,,,,,Oracle Deutschland,Oracle Schulungen zu Datenbankmanagement unter Unix und Datenbankmigration
78,558,7/27/1992 0:00,7/27/1992 0:00,,,,,IXOS,Unix Shell und Tools
78,559,7/27/1991 0:00,7/27/1991 0:00,,,,,Oracle Deutschland,"Oracle Schulungen zu Systemarchitektur und 4GL-Entwicklung (Reportwriter, Forms)"
78,560,7/27/1990 0:00,7/27/1990 0:00,,,,,IABG – Bildung intern,Objektorientierte Programmierung in C++
78,561,7/27/1984 0:00,7/27/1989 0:00,Diplom-Ingenieur (FH) Elektrotechnik,,Studienschwerpunkt Nachrichtentechnik,München,Fachhochschule,Studium Elektrotechnik
78,562,10/27/2009 0:00,11/17/2009 0:00,,,"Präsentation, Einwandbehandlung, DISG, Videoanalyse",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
79,563,7/1/2002 0:00,7/31/2006 0:00,eidg. dipl. Informatiker / techn. Berufsmaturität,,,,,Informatiklehre Fachrichtung Systemtechnik mit Berufsmaturität
79,564,10/1/2006 0:00,6/30/2009 0:00,Bachelor of Science in Computer Science (FHO),Network Engineering,Software Engineering,Rapperswil,HSR Hochschule für Technik,Informatikstudium
79,565,6/1/2009 0:00,6/30/2009 0:00,,,,,,Cisco Certified Network Associate (CCNA)
79,566,2/17/2010 0:00,2/19/2010 0:00,,,,,,ERNI Education Camp
79,567,10/27/2009 0:00,11/17/2009 0:00,,,"Präsentation, Einwandbehandlung, DISG, Videoanalyse",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
80,568,9/1/1993 0:00,6/30/1997 0:00,,,,Martin,,Gymnazium V.P.Totha Martin
81,569,10/24/2006 0:00,10/27/2006 0:00,NULL,NULL,,"Lund, Sweden","Axis Communications, AB",Axis Developer Days
81,570,9/1/2004 0:00,9/30/2004 0:00,NULL,face tracking,Computer vision,Graz,ICG TU,"Institute of Computer Graphics, University of Technology - foreign stay"
81,571,1/9/1997 0:00,6/30/2002 0:00,MsC.,Computer Graphics and Geometry,Mathematics,Bratislava,NULL,"Faculty of Mathematics, Physics and Informatics, Comenius University - Master study"
81,572,9/1/1993 0:00,6/30/1997 0:00,NULL,NULL,,Michalovce,Gymnazium P.Horova,"Secondary school, Gymnazium P.Horova"
81,573,9/1/2002 0:00,4/30/2010 0:00,,Computer Vision,Applied Informatics,Bratislava,Department of Applied Informatics,"Faculty of Mathematics, Physics and Informatics, Comenius University - PhD study"
82,574,9/12/2010 13:07,11/12/2010 13:07,,,,,,hnup
89,575,1/1/2009 0:00,12/31/2009 0:00,,,,,,Certified Scrum Product Owner
89,576,1/1/2009 0:00,12/31/2009 0:00,,,,,,Certified Scrum Practitioner
89,577,1/1/2008 0:00,12/31/2008 0:00,,,,,,Certified ScrumMaster
89,578,9/1/2000 0:00,8/31/2004 0:00,,,,,,Wirtschaftsinformatiker Fachhochschule
89,579,1/1/2003 0:00,12/31/2003 0:00,,,,,,Microsoft Certified Solution Developer
89,580,1/1/1996 0:00,12/31/1997 0:00,,,,,,Elektrozeichner
89,581,9/1/1996 0:00,8/31/1997 0:00,,,,,,Berufsmaturitätsschule
89,582,1/1/1991 0:00,12/31/1995 0:00,,,,,,Elektromonteur
89,583,9/1/1992 0:00,8/31/1995 0:00,,,,,,Berufsmittelschule
89,584,9/1/1988 0:00,8/31/1990 0:00,,,,,,Sekundarschule
89,585,6/8/2010 0:00,6/15/2010 0:00,,,"Präsentation, Einwandbehandlung, DISG, Videoanalyse",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
90,586,10/1/1998 0:00,3/1/2004 0:00,Diplom,Photogrammetrie,Software Engineering,Zürich,ETH,Studium Informatik
90,587,11/1/1997 0:00,11/1/1997 0:00,,,,,,Cambridge Certificate in Advanced English
90,588,9/14/2010 0:00,9/16/2010 0:00,Certified Scrum Master,,,,Scrum Alliance,Certified Scrum Master
90,589,6/8/2010 0:00,6/15/2010 0:00,,,"Präsentation, Einwandbehandlung, DISG, Videoanalyse",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
92,597,6/1/2010 0:00,6/30/2010 0:00,,,,,,ISTQB® / SAQ Certified Software Tester - Foundation Level
92,598,3/25/2010 0:00,3/27/2010 0:00,,,,Grundl Akademie,,"Leading Simple, Führungsausbildung"
92,599,1/1/2009 0:00,4/1/2009 0:00,,,,,,Certified Project Manager IPMA Level C
92,600,4/1/2004 0:00,7/31/2007 0:00,,,,"Fachhochschule Solothurn Nordwestschweiz und Fachhochschule Ludwigshafen, Deutschland",,MBA in International Management Consulting (IMC)
92,601,1/1/2006 0:00,1/1/2006 0:00,,,,,,Projektmanagement
92,602,3/1/2005 0:00,3/1/2005 0:00,,,,,,Einführung in CMMI (staged and continuous) mit Tim Kasse
92,603,3/10/2003 0:00,5/1/2003 0:00,,,,,,System Testing: Improving Software Quality
92,604,3/1/2003 0:00,5/1/2003 0:00,,,,,,RUP Einführung und Requirements Engineering
92,605,1/1/1997 0:00,12/31/1998 0:00,,,,,,"Objektorientierte Konzepte, Java, UML, VisualAge for Java"
92,606,1/1/1993 0:00,12/31/1998 0:00,,,,,,Studium an der Fachhochschule Zürich in Elektrotechnik mit Fachrichtung Informatik (Abend-Technikum)
92,607,1/1/1997 0:00,12/31/1997 0:00,,,,,,Objektorientierte Analyse und Design mit UML
92,608,1/1/1996 0:00,12/31/1996 0:00,,,,,,"C++, Visual C++, Windows- und Applikationsprogrammierung"
92,609,1/1/1991 0:00,12/1/1993 0:00,,,,,,Studium zum Wirtschaftsinformatiker I am KV Zürich
92,610,6/8/2010 0:00,6/15/2010 0:00,,,"Präsentation, Einwandbehandlung, DISG, Videoanalyse",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
93,611,1/1/2007 0:00,12/28/2007 0:00,,,,,,ISTQB® / SAQ Certified Software Tester - Advanced Level complete
93,612,1/1/2005 0:00,12/28/2005 0:00,,,,,,Projekt Management Seminar 
93,613,1/1/2004 0:00,12/31/2004 0:00,Certificate SAQ/ISTQB Certified Tester Foundation ,,,,,IBM Use-Case modelling Seminar 
93,614,1/1/1992 0:00,12/28/1995 0:00,,,,,,Hochschule für Wirtschaft Sittard NL – Verwaltung/ Jura
93,615,1/1/1989 0:00,12/1/1992 0:00,,,,,,Universität Tilburg NL – dipl. Wirtschaftswissenschaftler/ Politik
93,616,9/1/2010 0:00,10/5/2010 0:00,,,"Präsentation, Einwand Behandlung, DISG, Videoanalyse",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
94,617,1/1/2009 0:00,12/31/2009 0:00,,,,,,ITIL® V3 Foundation Certificate in IT Service Management
94,618,1/1/2004 0:00,12/31/2004 0:00,,,,,,ITIL® v2 Service Managers Certificate
94,619,1/1/2002 0:00,12/31/2002 0:00,,,,,,ITIL® V2 Foundation Certificate in IT Service Management
94,620,1/1/2007 0:00,12/31/2007 0:00,,,,,,IREB® / SAQ Certified Professional for Requirements Engineering – Foundation Level
94,621,1/1/2009 0:00,12/31/2009 0:00,,,,,,ISTQB® / SAQ Certified Software Tester - Foundation Level
94,622,1/1/2007 0:00,12/31/2007 0:00,,,,,,intacs™ certified ISO/IEC 15504 Provisional Assessor (ISO/IEC 15504-5)
94,623,1/1/2007 0:00,12/31/2007 0:00,,,,,,itSMF ISO 20000 Consultant Certificate
94,624,1/1/2005 0:00,12/31/2005 0:00,,,,,,ERNI Verhaltenstraining nach der DISG Methode
94,625,1/1/2003 0:00,12/31/2003 0:00,,,,,,ERNI-Account-Management Seminar
94,626,1/1/2000 0:00,12/31/2002 0:00,,,,,,"ERNI Verhaltenstraining über Kommunikation, Stressbewältigung"
94,627,1/1/1984 0:00,12/31/2000 0:00,,,,,,Div. Ausbildungen im SW-Engineering
94,628,1/1/1980 0:00,12/31/1983 0:00,Dipl. El. Ing. HTL,,,Horw,ZTL,Elektro-Ingenieur
94,629,9/6/2009 0:00,9/9/2010 0:00,,,,,Serview GmbH,ITIL® Expert in IT Service Management
95,630,9/1/2004 0:00,7/31/2009 0:00,,,,Reutlingen,FH Reutlingen,Bachelor Wirtschaftsinformatik
95,631,9/1/2008 0:00,9/17/2008 0:00,,,,,KUGLER MAAG CIE,CMMI Introduction 1.2
95,632,9/1/2010 0:00,9/1/2010 0:00,,,"Präsentation, Einwandbehandlung, DISG, Videoanalyse",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
96,633,6/1/2010 0:00,6/30/2010 0:00,,,,,,ISTQB® / SAQ Certified Software Tester - Foundation Level
96,634,1/1/2006 0:00,5/30/2010 0:00,,,,,,"Studium zum Wirtschaftsinformatiker FH an der Fachhochschule Nordwestschweiz in Projektmanagement, Wirtschaft und Informations- "
96,636,2/1/2010 0:00,2/28/2010 0:00,,,,,,ERNI Camp
96,637,1/1/2009 0:00,12/31/2009 0:00,,,,,,"ITIL Version 3, Foundation Examination"
96,638,7/1/2003 0:00,6/30/2006 0:00,,,,,,"Berufsmaturität, Business School, Lenzburg"
96,639,7/1/2004 0:00,6/30/2006 0:00,,,,,,"Certificat de français du secretariat und DELF, DALF (1-4)"
96,640,1/1/2006 0:00,5/30/2006 0:00,,,,,,Frist Certificate  in English
96,641,1/1/2006 0:00,5/30/2006 0:00,,,,,,ICT Power User SIZ
96,642,10/10/1999 0:00,7/30/2003 0:00,,,,,,"Beuirkschule, Seon"
96,643,8/1/1995 0:00,7/30/1999 0:00,,,,,,"Primarschule, Seon"
96,644,6/9/2010 0:00,6/10/2010 0:00,,,,,,Certified Scrum Master
96,645,1/1/2011 0:00,2/1/2011 0:00,,,"Präsentation, Einwandbehandlung, DISG, Videoanalyse",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
97,646,1/1/1985 0:00,12/28/1989 0:00,,,,,,"Lehre als Maschinenmechaniker, Fachrichtung Elektrotechnik"
97,647,1/1/1989 0:00,2/1/1992 0:00,,Nachrichtentechnik,Informatik,,FH Winterthur,"Elektroingenieur HTL, Nachrichtentechnik und Informatik"
97,648,1/1/2004 0:00,12/28/2004 0:00,,,,,ETH Zürich,Information Security Fundamentals
97,649,1/1/2007 0:00,12/28/2007 0:00,,,,,Bruce Powell Douglass,Effective Use Cases for Real Time Systems Design
97,650,1/1/2003 0:00,12/28/2003 0:00,,,,,ETH Zürich,SQL 2003 und Objektrelationale Datenbanken
97,651,1/1/2002 0:00,12/28/2002 0:00,,,,,Informatica Schweiz,"Datawarehouse, PowerCenter Ausbildung"
97,652,1/10/1999 0:00,1/12/1999 0:00,,,,,Digicomp,MS Project für Experten
97,653,1/1/1996 0:00,1/2/1996 0:00,,,,,Siemens Schweiz,"Leitung von internen ProjektenProjektleiter – Unternehmer im Unternehmen, Siemens München, Führung zu effekt"
97,654,1/1/1996 0:00,1/2/1996 0:00,,,,,Siemens Schweiz,Leitung von Internen Projekten
97,655,1/1/1996 0:00,1/2/1996 0:00,,,,,Siemens Schweiz,Führung zu effektivem Teamverhalten
97,656,1/1/1996 0:00,1/2/1996 0:00,,,,,Digicomp,Programmierung Win32 mit Visual C++
97,657,1/1/1996 0:00,1/2/1996 0:00,,,,,Digicomp,Windows 95 und Windows NT Programmierung
97,658,1/1/1996 0:00,1/2/1996 0:00,,,,Zürich,Digicomp,Windowsprogrammierung mit MFC
97,659,1/1/1995 0:00,12/28/1995 0:00,,,,,,"OO-Analyse und Design nach Shleer/Mellor, Digicomp, Objektorientierte Analyse nach Raumbaugh, Digicomp, Objektorientiertes Desig"
97,660,1/1/1995 0:00,1/2/1995 0:00,,,,Zürich,Digicomp,Objektorientierte Analyse nach Raumbaugh
97,661,1/1/1995 0:00,1/2/1996 0:00,,,,Zürich,Digicomp,Objektorientiertes Design nach Raumbaugh
97,662,1/1/1995 0:00,1/2/1996 0:00,,,,Zürich,Digicomp,Windows NT Support Fundamentals
97,663,1/1/1995 0:00,1/2/1995 0:00,,,,,Digicomp,Unix-Basis-Seminar
97,664,1/1/1995 0:00,1/2/1995 0:00,,,,Zürich,Digicomp,Unix-Aufbau-Seminar
97,665,1/1/1994 0:00,12/28/1994 0:00,,,,,,"Unix-Basis-Seminar, Digicomp, Unix-Aufbau-Seminar, Digicomp, Strukturierte Analyse, Digicomp, Arbeitstechnik, Siemens Schweiz"
97,666,1/1/1994 0:00,1/2/1994 0:00,,,,Zürich,Digicomp,Strukturierte Analyse
97,667,6/9/2010 0:00,6/10/2010 0:00,Certified ScrumMaster,,,,Peter Beck,Certified ScrumMaster
97,668,6/9/2010 0:00,6/15/2010 0:00,,,"Präsentation, Einwandbehandlung, DISG, Videoanalyse",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
98,669,12/1/2009 0:00,12/30/2009 0:00,,,,,,ISTQB® / SAQ Certified Software Tester - Foundation Level
98,670,10/1/2006 0:00,10/30/2006 0:00,,,,,,SAP-Kurs BW310 BI - Enterprise Data Warehousing
98,671,10/1/2001 0:00,7/30/2006 0:00,,,,,,"Universität Zürich, Studium Wirtschatfsinformatik"
98,672,8/1/1993 0:00,1/1/2000 0:00,,,,,,"Kantonsschule Rämibühl Zürich, Matura Typus B"
98,673,1/1/2011 0:00,2/1/2011 0:00,,,"Präsentation, Einwandbehandlung, DISG, Videoanalyse",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
99,674,5/1/2010 0:00,5/31/2010 0:00,,,,Zürich,Sogeti,"TMap Next (Found.-Level), Zertifizierung"
99,675,9/1/2007 0:00,11/30/2010 0:00,,,,Brig,Fernfachhochschule Schweiz,Studium zum Master of Advanced Studies in Informatik
99,676,4/1/2011 0:00,5/31/2011 0:00,,,,Zürich,Sogeti,"TMap Next (Advanced Level), Zertifizierung (in Ausbildung)"
99,677,9/1/2010 0:00,9/30/2010 0:00,,,,Zürich,IFA,SAQ Certified Professional for Requirements Engineering (Found. Level)
99,678,2/1/2010 0:00,2/28/2010 0:00,,,,,CompTIA,"Security+ (CompTIA), Zertifizierung"
99,679,4/1/2010 0:00,4/30/2010 0:00,,,,,,"ISO 20000 IT Service Manag. (Found. Level), Zertifizierung"
99,680,6/1/2009 0:00,7/31/2009 0:00,,,,,,"SAQ-Certified-Software-Tester (Advanced Level), Gesamtzertifikat"
99,681,11/11/2003 0:00,11/18/2003 0:00,,,,,,"IBM Rational TestManager (Test-Manager) & IBM Rational Robot (Test-Automatisator), Zertifizierung"
99,682,3/1/1993 0:00,5/6/1993 0:00,,,,Zürich,Fachschule für Bankwirtschaft,"Wertschriftenadministration & Derivate - Clearing, Bankfachkurs"
99,683,3/3/2001 0:00,3/10/2001 0:00,,,,Kaiserstuhl,PREAL AG,Seminar Ausbildung für Instruktoren
99,684,9/1/2004 0:00,10/31/2008 0:00,,,,Brig,Fernfachhochschule Schweiz,Nachdiplomstudium AI (Allg. Informatik)
99,685,3/1/1989 0:00,12/30/1992 0:00,,,Marketing,Lausanne,Business School Lausanne,Studium zum B.B.A. (Bachelor of Business Administration)
99,686,2/1/2010 0:00,3/25/2010 0:00,,,,,CompTIA,"Project+ (CompTIA), Zertifizierung"
99,687,4/3/2000 0:00,6/27/2000 0:00,,,,Zürich,Digicomp,"Unix - Basis & Aufbauseminar, Zertifizierung"
99,688,1/1/2010 0:00,1/13/2010 0:00,,,,,,"ITIL (Foundation for Service Management), Zertifizierung"
100,689,1/1/2007 0:00,3/31/2007 0:00,,,,,,Certified Professional for Requirements Engineering – Foundation Level
100,690,1/1/2005 0:00,12/31/2006 0:00,,,,,,Certificate in Advanced English (CAE)
100,691,1/1/2002 0:00,12/31/2003 0:00,,,,,,Eidgenössisch diplomierter Wirtschaftsinformatiker (WI 2)
100,692,1/1/2000 0:00,12/31/2002 0:00,,,,,,"Informatiker mit eidgenössischem Fachausweis, Fachrichtung Wirtschaftsinformatik (WI 1)"
100,693,8/10/1992 0:00,7/31/1995 0:00,,,,,,Kaufmännischer Angestellter mit eidg. Fähigkeitszeugnis
100,694,10/1/2010 0:00,5/31/2011 0:00,,,,,,Im Zertifizierungsprozess IPMA Level C 
100,695,1/1/2007 0:00,12/31/2007 0:00,,,,,,Leadership- und Kommunikationskurse
100,696,9/3/2009 0:00,10/1/2011 0:00,,,,,,Berufsbegleitende Weiterbildung zum Executive MBA
100,697,1/1/2007 0:00,1/31/2007 0:00,,,,,,Foundation Certificate in IT Service Management (ITIL)
100,699,1/1/2011 0:00,2/1/2011 0:00,,,"Präsentation, Einwandbehandlung, DISG, Videoanalys",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
101,700,1/1/2006 0:00,12/31/2006 0:00,,,,,,Eidg. Dipl. Informatiker Richtung Applikationsentwicklung
101,701,1/1/2005 0:00,12/31/2005 0:00,,,,,,"FCE (Englisch-Diplom, University of Cambridge)"
101,702,1/1/2002 0:00,12/31/2005 0:00,,,,,,"Informatikmittelschule an der Kantonsschule Hottingen,"
101,703,1/1/2004 0:00,12/31/2004 0:00,,,,,,ABACUS Diplom (Finanzbuchhaltung)
101,704,1/1/2004 0:00,11/30/2004 0:00,,,,,,"Französisch-Diplom (DELF, A1 A2 A3)"
101,705,1/1/2006 0:00,12/31/2012 0:00,,,,,,Informatikstudium (Bachelor) an der Hochschule für Technik
101,706,9/1/2010 0:00,10/5/2010 0:00,,,"Präsentation, Einwandbehandlung, DISG, Videoanalyse",,Swiss Engineering Institute ,Persönlichkeits- und Präsentationstraining 
102,707,10/1/2006 0:00,7/30/2010 0:00,,,,,,Studiengang Informatik an der Fachhochschule Rapperswil
102,708,7/30/2010 0:00,7/30/2010 0:00,SAQ Certified Tester Foundation Level,,,ERNI Campus,,ISTQB® / SAQ Certified Software Tester - Foundation Level
102,709,1/1/2004 0:00,12/30/2006 0:00,,,,,,Informatikpraktikum bei der Siemens Schweiz AG
102,710,8/1/2002 0:00,7/30/2004 0:00,,,,,,Informatikmittelschule an der Kantonsschule Hottingen in Zürich
102,711,8/1/1999 0:00,7/30/2002 0:00,,,,,,"Sekundarschule A, Zürich"
102,712,8/10/1993 0:00,7/30/1999 0:00,,,,,,"Primarschule, Zürich"
